2025-07-22 15:42:59,835 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,352 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,352 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,352 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,353 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,353 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,354 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,354 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,354 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,355 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,355 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,355 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,356 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,356 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,356 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,357 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,357 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,358 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,358 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,358 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,359 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,359 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,359 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,360 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,360 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,361 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,361 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,361 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,362 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,362 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,363 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,363 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,364 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,364 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,364 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,364 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,365 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,365 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,366 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,366 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,366 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,367 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,367 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,367 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,368 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,368 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,369 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,369 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,369 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,370 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,370 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,371 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,371 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,371 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,372 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,372 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,372 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,373 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,373 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,374 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,374 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,374 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,375 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,375 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,376 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,376 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,376 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,377 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,377 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,377 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,378 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,378 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,379 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,379 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,379 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,380 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,380 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,380 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,381 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,381 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,381 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,382 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,382 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,382 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,383 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,383 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,383 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,384 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,384 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,385 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,385 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,385 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,386 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,386 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,387 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,387 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,387 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,388 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,388 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,388 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,389 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,389 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,389 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,390 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,390 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,391 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,391 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,391 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,392 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,392 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,392 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,393 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,393 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,393 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,394 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,394 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,395 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
2025-07-22 15:43:00,395 - DEBUG - in-event <InotifyEvent: src_path=b'/home/youmi/user/unfinished_projects/email_assistant_crm/app/logs/ai_services_log.txt', wd=3, mask=IN_MODIFY, cookie=0, name='ai_services_log.txt'>
